age,overall,potential,wage_eur,international_reputation,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,preferred_foot,value_eur,years_on_contract,position_ATT,position_DEF,position_GK,position_MID,attack_work_rate_High,attack_work_rate_Low,attack_work_rate_Medium,defense_work_rate_High,defense_work_rate_Low,defense_work_rate_Medium
28,65,65,1000.0,1,3,3,68.0,50.0,62.0,65.0,63.0,66.0,1,13.493928313146206,0.0,False,False,False,True,False,False,True,True,False,False
32,65,65,1000.0,1,3,2,59.0,65.0,49.0,60.0,29.0,78.0,1,13.26212705890841,-1.0,True,False,False,False,True,False,False,False,True,False
26,65,67,9000.0,1,2,3,76.0,58.0,58.0,68.0,57.0,74.0,0,13.592368256649284,2.0,False,True,False,False,True,False,False,False,False,True
24,65,68,2000.0,1,3,2,65.0,34.0,57.0,61.0,65.0,71.0,1,13.710151153416941,1.0,False,True,False,False,False,False,True,False,False,True
29,65,66,4000.0,1,2,2,48.0,34.0,41.0,43.0,64.0,74.0,1,13.384729180332174,-1.0,False,True,False,False,False,True,False,True,False,False
32,65,65,3000.0,1,3,3,67.0,56.0,61.0,65.0,65.0,68.0,1,13.217675375388819,0.0,False,False,False,True,False,False,True,False,False,True
27,65,66,2000.0,1,3,2,67.0,28.0,44.0,52.0,65.0,71.0,1,13.493928313146206,0.0,False,True,False,False,False,False,True,False,False,True
26,65,68,6000.0,1,3,3,47.0,59.0,68.0,68.0,46.0,40.0,1,13.73755009757506,0.0,False,False,False,True,False,False,True,False,False,True
27,65,66,1000.0,1,4,3,64.0,55.0,63.0,66.0,62.0,71.0,1,13.623139877437296,1.0,False,False,False,True,False,False,True,False,False,True
27,65,68,6000.0,1,3,2,49.0,61.0,57.0,58.0,61.0,80.0,1,13.592368256649284,0.0,False,True,False,False,False,False,True,False,False,True
28,65,65,2000.0,1,4,3,80.0,61.0,60.0,64.0,59.0,65.0,1,13.384729180332174,0.0,False,True,False,False,False,False,True,False,False,True
30,65,65,4000.0,1,4,3,78.0,59.0,56.0,68.0,54.0,72.0,1,13.345508528717259,1.0,False,True,False,False,True,False,False,True,False,False
30,65,65,3000.0,1,3,2,43.0,51.0,53.0,56.0,63.0,69.0,1,13.304686600863562,2.0,False,False,False,True,False,False,True,True,False,False
26,65,68,4000.0,1,3,3,80.0,62.0,56.0,64.0,35.0,67.0,1,13.76421831620775,1.0,True,False,False,False,False,False,True,False,True,False
30,65,65,4000.0,1,4,2,67.0,43.0,57.0,60.0,61.0,77.0,1,13.26212705890841,0.0,False,True,False,False,False,False,True,True,False,False
30,65,65,4000.0,1,2,2,51.0,33.0,41.0,36.0,66.0,74.0,0,13.26212705890841,0.0,False,True,False,False,False,True,False,False,False,True
27,65,66,4000.0,1,3,2,91.0,63.0,47.0,63.0,30.0,57.0,1,13.623139877437296,0.0,True,False,False,False,True,False,False,False,False,True
31,65,65,5000.0,1,2,2,57.0,56.0,67.0,65.0,59.0,66.0,1,13.122365377402328,0.0,False,False,False,True,False,False,True,True,False,False
26,65,66,13000.0,1,4,3,75.0,60.0,64.0,68.0,29.0,58.0,1,13.652992804936396,0.0,False,False,False,True,False,False,True,False,False,True
30,65,65,2000.0,1,3,2,72.0,42.0,60.0,62.0,61.0,66.0,0,13.345508528717259,0.0,False,True,False,False,False,False,True,False,False,True
26,65,66,2000.0,1,3,3,86.0,45.0,55.0,62.0,57.0,73.0,1,13.560619598657233,-1.0,False,True,False,False,True,False,False,False,False,True
27,65,66,6000.0,1,4,2,63.0,42.0,59.0,65.0,61.0,52.0,1,13.527829818844937,-1.0,False,True,False,False,True,False,False,False,False,True
26,65,66,5000.0,1,3,3,74.0,59.0,61.0,70.0,42.0,47.0,0,13.652992804936396,0.0,False,False,False,True,True,False,False,False,True,False
27,65,65,1000.0,1,3,2,63.0,35.0,48.0,54.0,65.0,71.0,1,13.45883704259595,0.0,False,True,False,False,False,False,True,False,False,True
26,65,66,2000.0,1,3,2,41.0,65.0,55.0,56.0,31.0,73.0,1,13.652992804936396,4.0,True,False,False,False,False,False,True,True,False,False
39,65,65,500.0,1,3,2,55.0,71.0,52.0,61.0,23.0,55.0,1,12.388398368982115,4.0,True,False,False,False,True,False,False,False,True,False
33,65,65,500.0,1,4,3,60.0,55.0,63.0,63.0,63.0,53.0,1,13.017005083966255,0.0,False,False,False,True,False,False,True,False,False,True
28,65,65,500.0,1,3,2,70.0,60.0,58.0,64.0,42.0,57.0,1,13.493928313146206,-1.0,False,False,False,True,True,False,False,False,False,True
27,65,65,2000.0,1,2,3,90.0,59.0,58.0,67.0,41.0,63.0,0,13.527829818844937,-1.0,False,False,False,True,True,False,False,False,False,True
33,65,65,1000.0,1,3,2,38.0,51.0,59.0,58.0,64.0,67.0,1,12.765691290604371,0.0,False,False,False,True,False,False,True,False,False,True
26,65,66,3000.0,1,4,3,75.0,64.0,60.0,64.0,25.0,66.0,1,13.652992804936396,1.0,False,False,False,True,True,False,False,False,False,True
30,65,65,4000.0,1,4,4,81.0,63.0,60.0,65.0,41.0,60.0,1,13.45883704259595,0.0,True,False,False,False,True,False,False,True,False,False
30,65,65,500.0,1,3,3,66.0,69.0,62.0,64.0,39.0,63.0,1,13.45883704259595,-1.0,False,False,False,True,False,False,True,False,True,False
29,65,65,1000.0,1,3,2,65.0,50.0,55.0,58.0,61.0,74.0,1,13.304686600863562,1.0,False,False,False,True,False,True,False,True,False,False
25,65,67,3000.0,1,3,2,71.0,38.0,56.0,63.0,60.0,69.0,1,13.623139877437296,1.0,False,True,False,False,True,False,False,False,False,True
33,65,65,2000.0,1,3,2,62.0,26.0,36.0,40.0,66.0,75.0,1,12.765691290604371,0.0,False,True,False,False,False,False,True,False,False,True
26,65,68,2000.0,1,4,3,71.0,64.0,48.0,65.0,27.0,72.0,1,13.76421831620775,0.0,True,False,False,False,False,False,True,False,False,True
26,65,68,3000.0,1,2,2,70.0,32.0,50.0,53.0,63.0,73.0,0,13.652992804936396,0.0,False,True,False,False,False,False,True,False,False,True
24,65,71,2000.0,1,3,3,83.0,55.0,59.0,67.0,49.0,61.0,1,13.910821646859095,0.0,False,False,False,True,False,False,True,False,False,True
26,65,68,4000.0,1,3,2,68.0,45.0,60.0,62.0,65.0,68.0,0,13.623139877437296,0.0,False,True,False,False,False,False,True,True,False,False
26,65,65,4000.0,1,4,3,86.0,61.0,57.0,66.0,48.0,62.0,0,13.560619598657233,0.0,False,False,False,True,False,False,True,False,False,True
27,65,67,1000.0,1,2,2,52.0,25.0,43.0,47.0,64.0,72.0,1,13.527829818844937,1.0,False,True,False,False,False,False,True,False,False,True
27,65,66,3000.0,1,3,3,67.0,63.0,64.0,65.0,45.0,67.0,1,13.623139877437296,0.0,False,False,False,True,False,False,True,False,False,True
25,65,68,2000.0,1,3,3,71.0,66.0,55.0,65.0,37.0,64.0,0,13.76421831620775,0.0,True,False,False,False,False,False,True,False,False,True
29,65,65,4000.0,1,2,2,59.0,39.0,52.0,54.0,64.0,74.0,1,13.304686600863562,1.0,False,True,False,False,False,False,True,True,False,False
25,65,67,2000.0,1,3,3,73.0,64.0,59.0,66.0,23.0,57.0,1,13.710151153416941,1.0,False,False,False,True,False,False,True,False,False,True
25,65,69,4000.0,1,4,3,82.0,63.0,61.0,68.0,32.0,52.0,1,13.815511557963774,1.0,False,False,False,True,True,False,False,False,False,True
27,65,68,4000.0,1,3,2,53.0,37.0,47.0,50.0,62.0,76.0,1,13.592368256649284,0.0,False,True,False,False,False,True,False,False,False,True
28,65,65,8000.0,1,4,2,41.0,57.0,64.0,60.0,62.0,68.0,1,13.345508528717259,1.0,False,False,False,True,False,False,True,False,False,True
27,65,65,500.0,1,3,3,75.0,50.0,59.0,68.0,37.0,45.0,1,13.527829818844937,-1.0,False,False,False,True,False,False,True,False,False,True
30,65,65,500.0,1,3,2,73.0,67.0,49.0,63.0,40.0,65.0,1,13.45883704259595,-1.0,True,False,False,False,False,False,True,False,False,True
28,65,65,1000.0,1,4,2,81.0,56.0,59.0,63.0,33.0,52.0,0,13.493928313146206,0.0,False,False,False,True,True,False,False,False,False,True
25,65,68,2000.0,1,3,3,78.0,62.0,51.0,70.0,24.0,53.0,1,13.76421831620775,2.0,True,False,False,False,False,False,True,False,True,False
25,65,69,4000.0,1,4,3,63.0,59.0,64.0,68.0,59.0,67.0,0,13.815511557963774,2.0,False,False,False,True,True,False,False,True,False,False
26,65,66,950.0,1,2,3,84.0,64.0,55.0,66.0,32.0,66.0,1,13.652992804936396,-1.0,True,False,False,False,True,False,False,False,False,True
25,65,70,4000.0,1,4,3,82.0,64.0,54.0,67.0,33.0,66.0,1,13.910821646859095,0.0,True,False,False,False,False,False,True,False,False,True
27,65,66,4000.0,1,2,2,64.0,50.0,58.0,61.0,65.0,64.0,1,13.493928313146206,0.0,False,False,False,True,False,False,True,False,False,True
24,65,70,2000.0,1,4,3,67.0,56.0,61.0,67.0,46.0,62.0,1,13.910821646859095,1.0,False,False,False,True,True,False,False,False,False,True
24,65,68,2000.0,1,3,3,79.0,59.0,58.0,70.0,42.0,66.0,0,13.790193775620484,1.0,False,False,False,True,True,False,False,False,False,True
28,65,65,4000.0,1,5,2,78.0,65.0,47.0,62.0,34.0,71.0,1,13.493928313146206,0.0,True,False,False,False,True,False,False,False,False,True
26,65,66,2000.0,1,3,3,80.0,62.0,56.0,67.0,22.0,62.0,1,13.652992804936396,0.0,True,False,False,False,False,False,True,False,False,True
25,65,68,3000.0,1,2,3,67.0,62.0,68.0,67.0,56.0,43.0,1,13.76421831620775,1.0,False,False,False,True,False,False,True,False,False,True
25,65,70,3000.0,1,4,2,55.0,41.0,50.0,56.0,63.0,80.0,1,13.76421831620775,0.0,False,True,False,False,True,False,False,False,False,True
24,65,71,2000.0,1,3,2,57.0,48.0,56.0,62.0,64.0,71.0,1,13.815511557963774,1.0,False,False,False,True,False,False,True,False,False,True
27,65,66,2000.0,1,3,4,80.0,60.0,57.0,70.0,44.0,46.0,1,13.623139877437296,-1.0,False,False,False,True,True,False,False,False,False,True
26,65,68,6000.0,1,3,2,62.0,43.0,57.0,60.0,63.0,70.0,1,13.652992804936396,2.0,False,False,False,True,False,True,False,False,False,True
25,65,69,2000.0,1,2,2,67.0,33.0,47.0,52.0,64.0,73.0,1,13.710151153416941,0.0,False,True,False,False,False,False,True,False,False,True
27,65,66,3000.0,1,3,3,66.0,68.0,59.0,62.0,33.0,57.0,1,13.623139877437296,0.0,True,False,False,False,True,False,False,False,False,True
24,65,71,3000.0,1,3,3,78.0,44.0,56.0,62.0,60.0,70.0,1,13.910821646859095,4.0,False,True,False,False,False,False,True,False,False,True
29,65,66,3000.0,1,3,2,50.0,35.0,46.0,41.0,66.0,61.0,1,13.384729180332174,1.0,False,True,False,False,False,False,True,False,False,True
28,65,65,2000.0,1,3,2,50.0,29.0,56.0,52.0,63.0,67.0,1,13.345508528717259,-1.0,False,True,False,False,False,False,True,True,False,False
24,65,70,2000.0,1,3,3,73.0,64.0,50.0,62.0,33.0,75.0,1,13.910821646859095,0.0,True,False,False,False,True,False,False,False,False,True
30,65,65,2000.0,1,3,3,49.0,66.0,67.0,67.0,51.0,65.0,1,13.42246945133505,-1.0,False,False,False,True,True,False,False,False,False,True
25,65,66,2000.0,1,2,4,66.0,52.0,60.0,74.0,59.0,63.0,1,13.560619598657233,-1.0,False,True,False,False,True,False,False,False,False,True
29,65,65,2000.0,1,2,2,75.0,44.0,60.0,60.0,62.0,66.0,1,13.345508528717259,-1.0,False,True,False,False,True,False,False,True,False,False
31,65,65,3000.0,1,3,2,55.0,48.0,53.0,52.0,65.0,73.0,1,13.122365377402328,0.0,False,True,False,False,False,False,True,False,False,True
28,65,65,8000.0,1,3,2,76.0,40.0,56.0,62.0,59.0,69.0,0,13.384729180332174,0.0,False,True,False,False,False,False,True,False,False,True
31,65,65,4000.0,1,3,3,70.0,52.0,63.0,64.0,64.0,67.0,0,13.304686600863562,-1.0,False,False,False,True,False,False,True,False,True,False
28,65,65,5000.0,1,3,2,76.0,51.0,60.0,61.0,60.0,65.0,1,13.384729180332174,0.0,False,True,False,False,False,False,True,False,False,True
30,65,65,6000.0,1,4,3,68.0,64.0,67.0,65.0,61.0,69.0,0,13.42246945133505,0.0,False,False,False,True,True,False,False,False,False,True
26,65,68,2000.0,1,3,2,53.0,29.0,38.0,54.0,65.0,73.0,1,13.623139877437296,0.0,False,True,False,False,False,False,True,False,False,True
27,65,66,7000.0,1,4,3,75.0,59.0,62.0,69.0,37.0,53.0,0,13.623139877437296,1.0,False,False,False,True,False,False,True,True,False,False
29,65,66,3000.0,1,3,2,43.0,40.0,51.0,56.0,64.0,80.0,1,13.384729180332174,0.0,False,True,False,False,False,False,True,True,False,False
28,65,66,3000.0,1,2,2,43.0,18.0,39.0,38.0,66.0,75.0,1,13.42246945133505,1.0,False,True,False,False,False,True,False,False,False,True
29,65,65,2000.0,1,2,2,66.0,39.0,51.0,62.0,62.0,79.0,1,13.304686600863562,0.0,False,False,False,True,False,False,True,False,False,True
25,65,70,2000.0,1,3,2,70.0,64.0,51.0,60.0,31.0,79.0,0,13.910821646859095,1.0,True,False,False,False,True,False,False,True,False,False
27,65,66,2000.0,1,3,3,83.0,64.0,56.0,69.0,29.0,53.0,1,13.623139877437296,4.0,True,False,False,False,True,False,False,False,False,True
27,65,66,2000.0,1,2,3,77.0,52.0,59.0,64.0,59.0,71.0,0,13.527829818844937,1.0,False,True,False,False,False,False,True,False,False,True
31,65,65,5000.0,1,4,3,72.0,38.0,58.0,60.0,61.0,64.0,1,13.171155446333852,0.0,False,True,False,False,False,False,True,True,False,False
26,65,68,3000.0,1,2,2,66.0,30.0,47.0,52.0,65.0,72.0,0,13.652992804936396,0.0,False,True,False,False,False,False,True,False,False,True
26,65,67,4000.0,1,3,3,72.0,61.0,64.0,66.0,56.0,62.0,1,13.681980308196241,0.0,False,False,False,True,False,False,True,False,False,True
32,65,65,1000.0,1,2,3,68.0,68.0,66.0,67.0,60.0,70.0,0,13.122365377402328,0.0,False,True,False,False,True,False,False,False,False,True
25,65,70,4000.0,1,3,3,67.0,60.0,65.0,68.0,55.0,54.0,1,13.815511557963774,0.0,False,False,False,True,False,False,True,False,False,True
32,65,65,3000.0,1,3,3,73.0,60.0,62.0,66.0,39.0,63.0,1,13.26212705890841,-1.0,False,False,False,True,True,False,False,False,False,True
25,65,69,2000.0,1,4,2,76.0,44.0,35.0,41.0,64.0,72.0,1,13.710151153416941,0.0,False,True,False,False,False,False,True,False,False,True
31,65,65,2000.0,1,4,2,80.0,61.0,57.0,65.0,42.0,63.0,1,13.304686600863562,-1.0,False,False,False,True,False,False,True,False,False,True
24,65,70,3000.0,1,3,3,78.0,60.0,65.0,67.0,57.0,58.0,0,13.815511557963774,1.0,False,True,False,False,True,False,False,False,False,True
24,65,71,3000.0,1,4,3,71.0,62.0,63.0,66.0,61.0,63.0,1,13.815511557963774,2.0,False,False,False,True,False,False,True,False,False,True
28,65,65,8000.0,1,3,2,73.0,66.0,55.0,65.0,33.0,68.0,1,13.493928313146206,0.0,True,False,False,False,False,False,True,False,False,True
27,65,65,3000.0,1,3,2,60.0,62.0,58.0,59.0,62.0,81.0,1,13.527829818844937,0.0,False,False,False,True,False,False,True,False,False,True
27,65,67,5000.0,1,3,2,54.0,43.0,54.0,56.0,65.0,74.0,1,13.560619598657233,0.0,False,False,False,True,False,False,True,True,False,False
28,65,65,7000.0,1,4,2,34.0,67.0,52.0,59.0,30.0,70.0,1,13.493928313146206,0.0,True,False,False,False,False,False,True,False,True,False
26,65,69,2000.0,1,2,2,70.0,32.0,42.0,43.0,66.0,74.0,0,13.681980308196241,0.0,False,True,False,False,False,False,True,False,False,True
27,65,66,2000.0,1,3,2,63.0,33.0,52.0,53.0,64.0,75.0,1,13.493928313146206,4.0,False,False,False,True,False,False,True,False,False,True
26,65,67,2000.0,1,4,3,69.0,62.0,61.0,71.0,24.0,59.0,1,13.681980308196241,1.0,False,False,False,True,False,False,True,False,False,True
34,65,65,500.0,1,3,3,66.0,60.0,64.0,66.0,59.0,72.0,1,12.388398368982115,-1.0,False,False,False,True,False,False,True,True,False,False
28,65,65,2000.0,1,3,2,72.0,62.0,54.0,67.0,29.0,66.0,1,13.493928313146206,1.0,True,False,False,False,True,False,False,False,False,True
26,65,67,1000.0,1,2,3,81.0,52.0,56.0,61.0,55.0,74.0,1,13.592368256649284,-1.0,False,True,False,False,True,False,False,False,False,True
23,65,74,3000.0,1,2,2,82.0,61.0,50.0,65.0,27.0,67.0,1,14.285514812209815,1.0,True,False,False,False,False,False,True,False,False,True
33,65,65,3000.0,1,3,2,75.0,64.0,59.0,64.0,40.0,70.0,1,13.017005083966255,1.0,True,False,False,False,False,False,True,False,False,True
25,65,69,3000.0,1,3,2,57.0,42.0,59.0,58.0,63.0,73.0,1,13.710151153416941,0.0,False,False,False,True,False,True,False,True,False,False
26,65,68,3000.0,1,3,3,66.0,58.0,63.0,66.0,61.0,70.0,1,13.73755009757506,1.0,False,False,False,True,False,False,True,False,False,True
27,65,66,2000.0,1,3,2,70.0,55.0,58.0,60.0,62.0,70.0,1,13.527829818844937,0.0,False,True,False,False,False,False,True,False,False,True
37,65,65,900.0,1,3,2,81.0,37.0,60.0,61.0,60.0,71.0,0,11.982935344196433,0.0,False,True,False,False,True,False,False,False,False,True
25,65,70,4000.0,1,3,3,77.0,53.0,63.0,69.0,60.0,65.0,1,13.815511557963774,1.0,False,False,False,True,True,False,False,False,False,True
27,65,65,500.0,1,3,3,60.0,64.0,66.0,70.0,56.0,74.0,0,13.527829818844937,4.0,False,False,False,True,False,False,True,False,False,True
32,65,65,1000.0,1,3,2,50.0,35.0,40.0,49.0,63.0,76.0,1,13.07107218827772,-1.0,False,True,False,False,False,False,True,False,False,True
29,65,65,4000.0,1,3,3,79.0,57.0,62.0,66.0,50.0,64.0,0,13.45883704259595,1.0,True,False,False,False,False,False,True,False,False,True
25,65,67,2000.0,1,3,3,78.0,64.0,59.0,66.0,31.0,71.0,1,13.710151153416941,2.0,True,False,False,False,True,False,False,False,False,True
31,65,65,4000.0,1,3,2,54.0,49.0,56.0,56.0,63.0,76.0,1,13.122365377402328,0.0,False,False,False,True,False,True,False,True,False,False
32,65,65,2000.0,1,3,2,74.0,27.0,56.0,56.0,61.0,67.0,0,13.122365377402328,-1.0,False,True,False,False,False,False,True,False,False,True
28,65,65,6000.0,1,3,2,60.0,39.0,51.0,52.0,64.0,75.0,1,13.345508528717259,0.0,False,True,False,False,True,False,False,False,False,True
31,65,65,6000.0,1,3,3,56.0,50.0,50.0,59.0,67.0,78.0,1,13.122365377402328,-1.0,False,False,False,True,False,True,False,True,False,False
32,65,65,7000.0,1,3,3,79.0,60.0,61.0,64.0,34.0,69.0,1,13.26212705890841,3.0,True,False,False,False,False,False,True,False,False,True
27,65,65,6000.0,1,3,3,74.0,35.0,57.0,61.0,63.0,61.0,1,13.45883704259595,3.0,False,True,False,False,False,False,True,False,False,True
28,65,67,6000.0,1,4,2,71.0,32.0,53.0,53.0,65.0,72.0,1,13.493928313146206,3.0,False,True,False,False,False,False,True,False,False,True
25,65,68,9000.0,1,3,3,58.0,65.0,47.0,62.0,30.0,70.0,1,13.76421831620775,0.0,True,False,False,False,False,False,True,False,False,True
25,65,68,3000.0,1,3,3,84.0,65.0,55.0,68.0,27.0,56.0,0,13.76421831620775,0.0,True,False,False,False,False,False,True,False,False,True
26,65,66,15000.0,1,3,2,43.0,66.0,46.0,56.0,28.0,73.0,1,13.652992804936396,0.0,True,False,False,False,False,False,True,False,True,False
28,65,65,4000.0,1,2,3,74.0,55.0,68.0,67.0,50.0,57.0,0,13.493928313146206,1.0,False,False,False,True,False,False,True,False,False,True
25,65,68,2000.0,1,3,3,66.0,62.0,62.0,71.0,52.0,54.0,1,13.76421831620775,0.0,False,False,False,True,False,False,True,False,True,False
29,65,65,500.0,1,3,3,80.0,58.0,61.0,65.0,33.0,42.0,1,13.45883704259595,-1.0,True,False,False,False,False,False,True,False,False,True
25,65,70,7000.0,1,3,2,84.0,45.0,55.0,62.0,57.0,56.0,1,13.790193775620484,2.0,False,True,False,False,True,False,False,True,False,False
24,65,69,4000.0,1,3,3,90.0,58.0,58.0,65.0,48.0,77.0,1,13.815511557963774,1.0,True,False,False,False,True,False,False,True,False,False
23,65,72,2000.0,1,3,3,74.0,57.0,64.0,69.0,60.0,60.0,0,14.151983508870947,1.0,True,False,False,False,False,False,True,False,False,True
26,65,70,600.0,1,2,2,71.0,45.0,56.0,62.0,64.0,66.0,1,13.76421831620775,4.0,False,False,False,True,False,False,True,True,False,False
25,65,70,5000.0,1,3,2,64.0,64.0,50.0,63.0,31.0,71.0,1,13.910821646859095,0.0,True,False,False,False,False,False,True,False,True,False
25,65,70,2000.0,1,3,2,61.0,46.0,61.0,58.0,65.0,67.0,0,13.76421831620775,3.0,False,True,False,False,False,False,True,False,False,True
25,65,70,2000.0,1,2,2,66.0,37.0,60.0,62.0,64.0,72.0,1,13.76421831620775,1.0,False,True,False,False,False,True,False,False,False,True
25,65,70,3000.0,1,4,3,82.0,54.0,56.0,64.0,60.0,67.0,1,13.790193775620484,1.0,False,True,False,False,True,False,False,False,False,True
26,65,68,1000.0,1,3,2,81.0,52.0,57.0,62.0,59.0,69.0,1,13.652992804936396,0.0,False,True,False,False,True,False,False,False,False,True
31,65,65,500.0,1,3,2,59.0,39.0,58.0,60.0,65.0,51.0,1,13.122365377402328,-1.0,False,False,False,True,True,False,False,False,False,True
29,65,65,1000.0,1,3,2,71.0,60.0,61.0,64.0,63.0,71.0,1,13.45883704259595,0.0,False,False,False,True,False,False,True,False,False,True
26,65,66,3000.0,1,4,3,77.0,59.0,61.0,67.0,39.0,68.0,0,13.652992804936396,1.0,False,False,False,True,True,False,False,True,False,False
27,65,68,1000.0,1,3,2,66.0,53.0,55.0,64.0,63.0,70.0,1,13.623139877437296,-1.0,False,False,False,True,False,False,True,False,False,True
28,65,65,1000.0,1,3,3,78.0,58.0,62.0,66.0,59.0,70.0,1,13.384729180332174,1.0,False,True,False,False,True,False,False,False,False,True
25,65,68,2000.0,1,3,2,70.0,63.0,64.0,67.0,60.0,67.0,1,13.76421831620775,1.0,False,False,False,True,True,False,False,True,False,False
26,65,66,500.0,1,4,3,72.0,66.0,54.0,74.0,24.0,45.0,1,13.652992804936396,-1.0,True,False,False,False,True,False,False,False,True,False
26,65,68,2000.0,1,3,2,64.0,63.0,47.0,55.0,27.0,67.0,1,13.76421831620775,0.0,True,False,False,False,False,False,True,False,False,True
27,65,66,800.0,1,2,2,57.0,49.0,61.0,64.0,63.0,73.0,1,13.623139877437296,1.0,False,False,False,True,False,False,True,False,False,True
24,65,72,2000.0,1,3,3,72.0,59.0,64.0,65.0,63.0,68.0,1,14.151983508870947,-1.0,False,False,False,True,False,False,True,False,False,True
24,65,69,2000.0,1,3,2,64.0,36.0,55.0,63.0,61.0,69.0,0,13.76421831620775,2.0,False,True,False,False,False,False,True,False,False,True
25,65,72,3000.0,1,3,2,68.0,52.0,58.0,59.0,65.0,69.0,0,14.077875591662238,0.0,False,True,False,False,False,False,True,False,False,True
